State,County,Month,Avg Daily Max Air Temperature (F),Avg Daily Min Air Temperature (F)
Alabama,"Lowndes County, AL",11,66.84,45.8
Alabama,"Lowndes County, AL",12,58.23,38.76
Alabama,"Lowndes County, AL",,74.54,55.75
Alabama,"Macon County, AL",1,54.98,36.37
Alabama,"Macon County, AL",2,59.39,39.69
Alabama,"Macon County, AL",3,66.66,45.76
Alabama,"Macon County, AL",4,74.03,52.77
Alabama,"Macon County, AL",5,81.6,63.04
Alabama,"Macon County, AL",6,87.72,71.74
Alabama,"Macon County, AL",7,89.88,75.54
Alabama,"Macon County, AL",8,89.9,75.55
Alabama,"Macon County, AL",9,85.3,68.17
Alabama,"Macon County, AL",10,76.36,55.54
Alabama,"Macon County, AL",11,66.59,45.75
Alabama,"Macon County, AL",12,57.74,38.62
Alabama,"Macon County, AL",,74.24,55.79
Alabama,"Madison County, AL",1,47.59,31.69
Alabama,"Madison County, AL",2,52.19,35.05
Alabama,"Madison County, AL",3,60.36,41.79
Alabama,"Madison County, AL",4,68.7,50.03
Alabama,"Madison County, AL",5,76.87,60.04
Alabama,"Madison County, AL",6,83.95,68.8
Alabama,"Madison County, AL",7,86.82,72.95
Alabama,"Madison County, AL",8,87.34,72.45
Alabama,"Madison County, AL",9,81.46,64.09
Alabama,"Madison County, AL",10,71.2,52.02
Alabama,"Madison County, AL",11,60.41,42.57
Alabama,"Madison County, AL",12,50.67,34.65
Alabama,"Madison County, AL",,69.04,52.26
Alabama,"Marengo County, AL",1,55.46,35.97
Alabama,"Marengo County, AL",2,59.78,39.37
Alabama,"Marengo County, AL",3,67.18,45.14
Alabama,"Marengo County, AL",4,74.44,51.49
Alabama,"Marengo County, AL",5,81.94,61.86
Alabama,"Marengo County, AL",6,87.79,70.72
Alabama,"Marengo County, AL",7,90.22,75.27
Alabama,"Marengo County, AL",8,90.43,74.89
Alabama,"Marengo County, AL",9,85.81,66.92
Alabama,"Marengo County, AL",10,76.71,54.22
Alabama,"Marengo County, AL",11,66.75,44.88
Alabama,"Marengo County, AL",12,58.06,38
Alabama,"Marengo County, AL",,74.61,54.97
Alabama,"Marion County, AL",1,49.73,32.82
Alabama,"Marion County, AL",2,54.33,36.33
Alabama,"Marion County, AL",3,62.47,43.36
Alabama,"Marion County, AL",4,70.35,51.21
Alabama,"Marion County, AL",5,77.96,61.14
Alabama,"Marion County, AL",6,84.59,69.78
Alabama,"Marion County, AL",7,87.87,74.16
Alabama,"Marion County, AL",8,88.44,73.48
Alabama,"Marion County, AL",9,82.73,65.09
Alabama,"Marion County, AL",10,72.71,53.02
Alabama,"Marion County, AL",11,62.27,43.58
Alabama,"Marion County, AL",12,52.75,35.68
Alabama,"Marion County, AL",,70.59,53.39
Alabama,"Marshall County, AL",1,48.3,31.86
Alabama,"Marshall County, AL",2,52.81,35.19
Alabama,"Marshall County, AL",3,60.84,41.88
Alabama,"Marshall County, AL",4,68.94,50.04
Alabama,"Marshall County, AL",5,77.01,60.12
Alabama,"Marshall County, AL",6,83.81,68.68
Alabama,"Marshall County, AL",7,86.66,72.87
Alabama,"Marshall County, AL",8,87.28,72.52
Alabama,"Marshall County, AL",9,81.52,64.21
Alabama,"Marshall County, AL",10,71.41,52.05
Alabama,"Marshall County, AL",11,60.8,42.51
Alabama,"Marshall County, AL",12,51.25,34.8
Alabama,"Marshall County, AL",,69.29,52.31
Alabama,"Mobile County, AL",1,59.78,42.16
Alabama,"Mobile County, AL",2,63.22,45.05
Alabama,"Mobile County, AL",3,69.55,50.52
Alabama,"Mobile County, AL",4,76.01,57.01
Alabama,"Mobile County, AL",5,82.41,66.14
Alabama,"Mobile County, AL",6,87.35,73.84
Alabama,"Mobile County, AL",7,89.17,77.22
Alabama,"Mobile County, AL",8,89.17,77.05
Alabama,"Mobile County, AL",9,85.65,71.02
Alabama,"Mobile County, AL",10,78.36,59.9
Alabama,"Mobile County, AL",11,69.71,51.01
Alabama,"Mobile County, AL",12,62.22,44.4
Alabama,"Mobile County, AL",,76.11,59.68
Alabama,"Monroe County, AL",1,57.19,37.19
Alabama,"Monroe County, AL",2,61.19,40.51
Alabama,"Monroe County, AL",3,68.22,46.47
Alabama,"Monroe County, AL",4,75.03,52.9
Alabama,"Monroe County, AL",5,82.17,62.79
Alabama,"Monroe County, AL",6,87.52,71.2
Alabama,"Monroe County, AL",7,89.58,75.24
Alabama,"Monroe County, AL",8,89.59,75.01
Alabama,"Monroe County, AL",9,85.46,67.96
Alabama,"Monroe County, AL",10,77.21,55.42
Alabama,"Monroe County, AL",11,67.96,46.09
Alabama,"Monroe County, AL",12,59.74,39.36
Alabama,"Monroe County, AL",,75.13,55.92
Alabama,"Montgomery County, AL",1,55.36,36.71
Alabama,"Montgomery County, AL",2,59.67,39.96
Alabama,"Montgomery County, AL",3,66.9,45.91
Alabama,"Montgomery County, AL",4,74.21,52.83
Alabama,"Montgomery County, AL",5,81.8,63.06
Alabama,"Montgomery County, AL",6,87.61,71.48
Alabama,"Montgomery County, AL",7,89.81,75.43
Alabama,"Montgomery County, AL",8,89.79,75.3
Alabama,"Montgomery County, AL",9,85.38,68.29
Alabama,"Montgomery County, AL",10,76.49,55.7
Alabama,"Montgomery County, AL",11,66.72,46.07
Alabama,"Montgomery County, AL",12,58.05,38.95
Alabama,"Montgomery County, AL",,74.38,55.88
Alabama,"Morgan County, AL",1,48.61,32.11
Alabama,"Morgan County, AL",2,53.26,35.49
Alabama,"Morgan County, AL",3,61.41,42.25
Alabama,"Morgan County, AL",4,69.73,50.42
Alabama,"Morgan County, AL",5,77.78,60.73
Alabama,"Morgan County, AL",6,84.72,69.56
Alabama,"Morgan County, AL",7,87.58,73.75
Alabama,"Morgan County, AL",8,88.15,73.12
Alabama,"Morgan County, AL",9,82.32,64.43
Alabama,"Morgan County, AL",10,72.1,52.19
Alabama,"Morgan County, AL",11,61.29,42.7
Alabama,"Morgan County, AL",12,51.6,34.94
Alabama,"Morgan County, AL",,69.95,52.73
Alabama,"Perry County, AL",1,54.29,35.41
Alabama,"Perry County, AL",2,58.71,38.72
Alabama,"Perry County, AL",3,66.12,44.51
Alabama,"Perry County, AL",4,73.73,51.31
Alabama,"Perry County, AL",5,81.33,61.71
Alabama,"Perry County, AL",6,87.3,70.5
Alabama,"Perry County, AL",7,89.81,75.05
Alabama,"Perry County, AL",8,90.03,74.65
Alabama,"Perry County, AL",9,85.24,66.73
Alabama,"Perry County, AL",10,76,54.08
Alabama,"Perry County, AL",11,65.75,44.52
Alabama,"Perry County, AL",12,56.8,37.45
Alabama,"Perry County, AL",,73.82,54.63
Alabama,"Pickens County, AL",1,52.91,33.91
Alabama,"Pickens County, AL",2,57.52,37.5
Alabama,"Pickens County, AL",3,65.34,43.79
Alabama,"Pickens County, AL",4,73.06,50.53
Alabama,"Pickens County, AL",5,80.69,61.05
Alabama,"Pickens County, AL",6,86.96,70
Alabama,"Pickens County, AL",7,89.79,74.63
Alabama,"Pickens County, AL",8,90.2,73.92
Alabama,"Pickens County, AL",9,84.95,65.32
Alabama,"Pickens County, AL",10,75.34,52.72
Alabama,"Pickens County, AL",11,64.71,43.35
Alabama,"Pickens County, AL",12,55.76,36.34
Alabama,"Pickens County, AL",,73.17,53.67
Alabama,"Pike County, AL",1,55.85,37.56
Alabama,"Pike County, AL",2,60.22,40.72
Alabama,"Pike County, AL",3,67.4,46.69
Alabama,"Pike County, AL",4,74.38,53.45
Alabama,"Pike County, AL",5,81.81,63.42
Alabama,"Pike County, AL",6,87.32,71.63
Alabama,"Pike County, AL",7,89.19,75.2
Alabama,"Pike County, AL",8,89.04,75.1
Alabama,"Pike County, AL",9,84.87,68.49
Alabama,"Pike County, AL",10,76.38,56.18
Alabama,"Pike County, AL",11,66.91,46.61
Alabama,"Pike County, AL",12,58.45,39.71
Alabama,"Pike County, AL",,74.38,56.31
Alabama,"Randolph County, AL",1,51.06,33.62
Alabama,"Randolph County, AL",2,55.38,36.86
Alabama,"Randolph County, AL",3,62.95,43.28
Alabama,"Randolph County, AL",4,70.59,50.93
Alabama,"Randolph County, AL",5,78.22,60.91
Alabama,"Randolph County, AL",6,84.65,69.3
Alabama,"Randolph County, AL",7,87.47,73.35
Alabama,"Randolph County, AL",8,87.62,73.24
Alabama,"Randolph County, AL",9,82.39,65.44
Alabama,"Randolph County, AL",10,72.83,53.13
Alabama,"Randolph County, AL",11,62.91,43.51
Alabama,"Randolph County, AL",12,53.84,36.18
Alabama,"Randolph County, AL",,70.9,53.39
Alabama,"Russell County, AL",1,55.3,36.76
Alabama,"Russell County, AL",2,59.73,40.02
Alabama,"Russell County, AL",3,67.03,46.21
Alabama,"Russell County, AL",4,74.28,53.13
Alabama,"Russell County, AL",5,81.84,63.27
Alabama,"Russell County, AL",6,87.91,71.98
Alabama,"Russell County, AL",7,90.02,75.67
Alabama,"Russell County, AL",8,89.94,75.72
Alabama,"Russell County, AL",9,85.5,68.55
Alabama,"Russell County, AL",10,76.55,55.85
Alabama,"Russell County, AL",11,66.93,46.04
Alabama,"Russell County, AL",12,58.03,38.88
Alabama,"Russell County, AL",,74.49,56.08
Alabama,"St. Clair County, AL",1,50.34,33
Alabama,"St. Clair County, AL",2,54.84,36.5
Alabama,"St. Clair County, AL",3,62.65,43.09
Alabama,"St. Clair County, AL",4,70.5,51
Alabama,"St. Clair County, AL",5,78.26,61.14
Alabama,"St. Clair County, AL",6,84.82,69.66
Alabama,"St. Clair County, AL",7,87.64,73.89
Alabama,"St. Clair County, AL",8,88.17,73.57
Alabama,"St. Clair County, AL",9,82.63,65.2
Alabama,"St. Clair County, AL",10,72.81,52.88
Alabama,"St. Clair County, AL",11,62.43,43.28
Alabama,"St. Clair County, AL",12,53.14,35.77
Alabama,"St. Clair County, AL",,70.76,53.33
Alabama,"Shelby County, AL",1,52.04,34.65
Alabama,"Shelby County, AL",2,56.49,38.1
Alabama,"Shelby County, AL",3,63.96,44.56
Alabama,"Shelby County, AL",4,71.61,52.17
Alabama,"Shelby County, AL",5,79.17,62.13
Alabama,"Shelby County, AL",6,85.39,70.47
Alabama,"Shelby County, AL",7,88.3,74.74
Alabama,"Shelby County, AL",8,88.62,74.35
Alabama,"Shelby County, AL",9,83.35,66.44
Alabama,"Shelby County, AL",10,73.86,54.29
Alabama,"Shelby County, AL",11,63.69,44.71
Alabama,"Shelby County, AL",12,54.71,37.34
Alabama,"Shelby County, AL",,71.83,54.58
Alabama,"Sumter County, AL",1,54.56,35.07
Alabama,"Sumter County, AL",2,58.97,38.66
Alabama,"Sumter County, AL",3,66.63,44.65
Alabama,"Sumter County, AL",4,74.12,51.04
Alabama,"Sumter County, AL",5,81.58,61.57
Alabama,"Sumter County, AL",6,87.59,70.53
Alabama,"Sumter County, AL",7,90.17,75.15
Alabama,"Sumter County, AL",8,90.41,74.6
Alabama,"Sumter County, AL",9,85.59,66.25
Alabama,"Sumter County, AL",10,76.29,53.6
Alabama,"Sumter County, AL",11,66.1,44.23
Alabama,"Sumter County, AL",12,57.24,37.2
Alabama,"Sumter County, AL",,74.17,54.46
Alabama,"Talladega County, AL",1,51.5,33.83
Alabama,"Talladega County, AL",2,56,37.32
Alabama,"Talladega County, AL",3,63.69,43.85
Alabama,"Talladega County, AL",4,71.39,51.5
Alabama,"Talladega County, AL",5,79.03,61.69
Alabama,"Talladega County, AL",6,85.44,70.19
Alabama,"Talladega County, AL",7,88.23,74.39
Alabama,"Talladega County, AL",8,88.61,74.09
Alabama,"Talladega County, AL",9,83.29,65.84
Alabama,"Talladega County, AL",10,73.64,53.39
Alabama,"Talladega County, AL",11,63.45,43.84
Alabama,"Talladega County, AL",12,54.31,36.5
Alabama,"Talladega County, AL",,71.62,53.95
Alabama,"Tallapoosa County, AL",1,52.8,35.13
Alabama,"Tallapoosa County, AL",2,57.17,38.5
Alabama,"Tallapoosa County, AL",3,64.63,44.85
Alabama,"Tallapoosa County, AL",4,72.17,52.21
Alabama,"Tallapoosa County, AL",5,79.77,62.24
Alabama,"Tallapoosa County, AL",6,85.96,70.59
Alabama,"Tallapoosa County, AL",7,88.59,74.6
Alabama,"Tallapoosa County, AL",8,88.79,74.63
Alabama,"Tallapoosa County, AL",9,83.72,66.91
Alabama,"Tallapoosa County, AL",10,74.45,54.67
Alabama,"Tallapoosa County, AL",11,64.54,44.97
Alabama,"Tallapoosa County, AL",12,55.59,37.7
Alabama,"Tallapoosa County, AL",,72.42,54.83
Alabama,"Tuscaloosa County, AL",1,52.81,34.4
Alabama,"Tuscaloosa County, AL",2,57.35,37.88
Alabama,"Tuscaloosa County, AL",3,65.23,44.39
Alabama,"Tuscaloosa County, AL",4,72.65,51.41
Alabama,"Tuscaloosa County, AL",5,80.08,61.48
Alabama,"Tuscaloosa County, AL",6,86.27,70.15
Alabama,"Tuscaloosa County, AL",7,89.32,74.84
Alabama,"Tuscaloosa County, AL",8,89.74,74.33
Alabama,"Tuscaloosa County, AL",9,84.49,66.05
Alabama,"Tuscaloosa County, AL",10,75.02,53.63
Alabama,"Tuscaloosa County, AL",11,64.7,44.14
Alabama,"Tuscaloosa County, AL",12,55.72,36.98
Alabama,"Tuscaloosa County, AL",,72.85,54.22
Alabama,"Walker County, AL",1,51.46,33.77
Alabama,"Walker County, AL",2,56.02,37.28
Alabama,"Walker County, AL",3,63.94,44.02
Alabama,"Walker County, AL",4,71.62,51.64
Alabama,"Walker County, AL",5,79.13,61.58
Alabama,"Walker County, AL",6,85.59,70.19
Alabama,"Walker County, AL",7,88.68,74.7
Alabama,"Walker County, AL",8,89.21,74.21
Alabama,"Walker County, AL",9,83.67,65.81
Alabama,"Walker County, AL",10,73.97,53.59
Alabama,"Walker County, AL",11,63.6,44.12
Alabama,"Walker County, AL",12,54.4,36.54
Alabama,"Walker County, AL",,71.85,54.04
Alabama,"Washington County, AL",1,58.13,37.58
Alabama,"Washington County, AL",2,61.97,40.96
Alabama,"Washington County, AL",3,69.09,46.84
Alabama,"Washington County, AL",4,75.97,53.22
Alabama,"Washington County, AL",5,82.63,62.95
Alabama,"Washington County, AL",6,87.85,71.38
Alabama,"Washington County, AL",7,89.94,75.51
Alabama,"Washington County, AL",8,90.04,75.37
Alabama,"Washington County, AL",9,85.82,67.93
Alabama,"Washington County, AL",10,77.95,55.52
Alabama,"Washington County, AL",11,68.79,46.19
Alabama,"Washington County, AL",12,60.64,39.38
Alabama,"Washington County, AL",,75.8,56.15
Alabama,"Wilcox County, AL",1,56.41,36.38
Alabama,"Wilcox County, AL",2,60.61,39.62
Alabama,"Wilcox County, AL",3,67.79,45.52
Alabama,"Wilcox County, AL",4,74.83,51.91
Alabama,"Wilcox County, AL",5,82.31,62.23
Alabama,"Wilcox County, AL",6,87.94,70.95
Alabama,"Wilcox County, AL",7,90.27,75.39
Alabama,"Wilcox County, AL",8,90.33,75.01
Alabama,"Wilcox County, AL",9,85.96,67.45
Alabama,"Wilcox County, AL",10,77.13,54.57
Alabama,"Wilcox County, AL",11,67.43,45.2
Alabama,"Wilcox County, AL",12,58.9,38.36
Alabama,"Wilcox County, AL",,75.06,55.29
Alabama,"Winston County, AL",1,49.45,32.83
Alabama,"Winston County, AL",2,54,36.24
Alabama,"Winston County, AL",3,61.97,43.16
Alabama,"Winston County, AL",4,69.95,51.22
Alabama,"Winston County, AL",5,77.66,61.22
Alabama,"Winston County, AL",6,84.38,69.84
Alabama,"Winston County, AL",7,87.42,74.06
Alabama,"Winston County, AL",8,88.04,73.48
Alabama,"Winston County, AL",9,82.32,65.03
Alabama,"Winston County, AL",10,72.27,53.03
Alabama,"Winston County, AL",11,61.73,43.54
Alabama,"Winston County, AL",12,52.33,35.64
Alabama,"Winston County, AL",,70.2,53.36
Alabama,,,72.92,54.96
Arizona,"Apache County, AZ",1,38.16,25.57
Arizona,"Apache County, AZ",2,43.04,29.01
Arizona,"Apache County, AZ",3,51.65,34.74
Arizona,"Apache County, AZ",4,60.67,40.78
Arizona,"Apache County, AZ",5,70.61,49.46
Arizona,"Apache County, AZ",6,81.14,58.65
Arizona,"Apache County, AZ",7,85.5,65.68
Arizona,"Apache County, AZ",8,83.01,64.72
Arizona,"Apache County, AZ",9,76.47,57.77
Arizona,"Apache County, AZ",10,64.36,46.04
Arizona,"Apache County, AZ",11,51.26,34.5
Arizona,"Apache County, AZ",12,40.28,26.65
Arizona,"Apache County, AZ",,62.27,44.54
Arizona,"Cochise County, AZ",1,54.9,37.59
Arizona,"Cochise County, AZ",2,58.53,40.25
Arizona,"Cochise County, AZ",3,64.5,44
Arizona,"Cochise County, AZ",4,72.44,49.47
Arizona,"Cochise County, AZ",5,81.29,57
Arizona,"Cochise County, AZ",6,90.25,65.82
Arizona,"Cochise County, AZ",7,91.02,70.77
Arizona,"Cochise County, AZ",8,88.59,69.39
Arizona,"Cochise County, AZ",9,84.94,64.68
Arizona,"Cochise County, AZ",10,75.25,54.95
Arizona,"Cochise County, AZ",11,63.89,44.14
Arizona,"Cochise County, AZ",12,55.37,37.57
Arizona,"Cochise County, AZ",,73.48,53.03
Arizona,"Coconino County, AZ",1,40.97,27.53
Arizona,"Coconino County, AZ",2,45.36,30.73
Arizona,"Coconino County, AZ",3,53.33,36.34
Arizona,"Coconino County, AZ",4,61.73,42.03
Arizona,"Coconino County, AZ",5,71.83,50.77
Arizona,"Coconino County, AZ",6,82.38,59.67
Arizona,"Coconino County, AZ",7,87.52,67.37
Arizona,"Coconino County, AZ",8,85.25,66.72
Arizona,"Coconino County, AZ",9,78.49,59.61
Arizona,"Coconino County, AZ",10,66.13,47.48
Arizona,"Coconino County, AZ",11,52.76,35.59
Arizona,"Coconino County, AZ",12,42.5,28.05
Arizona,"Coconino County, AZ",,64.11,46.07
Arizona,"Gila County, AZ",1,51,35.05
Arizona,"Gila County, AZ",2,53.73,37.17
Arizona,"Gila County, AZ",3,59.29,41.23
Arizona,"Gila County, AZ",4,67.36,46.78
Arizona,"Gila County, AZ",5,77.03,54.64
Arizona,"Gila County, AZ",6,87.19,63.33
Arizona,"Gila County, AZ",7,90.49,69.59
Arizona,"Gila County, AZ",8,88.27,69.46
Arizona,"Gila County, AZ",9,83.46,64.08
Arizona,"Gila County, AZ",10,72.55,53.02
Arizona,"Gila County, AZ",11,60.5,41.8
Arizona,"Gila County, AZ",12,51.68,35
Arizona,"Gila County, AZ",,70.29,51
Arizona,"Graham County, AZ",1,53.5,36.76
Arizona,"Graham County, AZ",2,57.04,39.37
Arizona,"Graham County, AZ",3,62.88,43.05
Arizona,"Graham County, AZ",4,71.19,48.66
Arizona,"Graham County, AZ",5,80.64,56.53
Arizona,"Graham County, AZ",6,90.42,65.75
Arizona,"Graham County, AZ",7,92.46,71.7
Arizona,"Graham County, AZ",8,89.97,70.87
Arizona,"Graham County, AZ",9,85.56,65.31
Arizona,"Graham County, AZ",10,74.79,54.57
Arizona,"Graham County, AZ",11,62.7,43.35
Arizona,"Graham County, AZ",12,53.88,36.66
Arizona,"Graham County, AZ",,72.99,52.78
Arizona,"Greenlee County, AZ",1,48.94,33.15
Arizona,"Greenlee County, AZ",2,52.51,35.64
Arizona,"Greenlee County, AZ",3,58.74,39.44
Arizona,"Greenlee County, AZ",4,67.27,45.23
Arizona,"Greenlee County, AZ",5,76.64,53.28
Arizona,"Greenlee County, AZ",6,86.25,62.35
Arizona,"Greenlee County, AZ",7,88.11,67.8
Arizona,"Greenlee County, AZ",8,85.4,66.62
Arizona,"Greenlee County, AZ",9,80.99,61.1
Arizona,"Greenlee County, AZ",10,70.21,50.54
Arizona,"Greenlee County, AZ",11,58.16,39.68
Arizona,"Greenlee County, AZ",12,49.49,33.24
Arizona,"Greenlee County, AZ",,68.63,49.07
Arizona,"La Paz County, AZ",1,61.56,45.05
Arizona,"La Paz County, AZ",2,65.71,48.25
Arizona,"La Paz County, AZ",3,72.16,53.77
Arizona,"La Paz County, AZ",4,80.4,59.28
Arizona,"La Paz County, AZ",5,89.63,66.31
Arizona,"La Paz County, AZ",6,98.95,74.06
Arizona,"La Paz County, AZ",7,103.08,81.34
Arizona,"La Paz County, AZ",8,101.46,82.61
Arizona,"La Paz County, AZ",9,96.1,77.94
Arizona,"La Paz County, AZ",10,84.42,66.37
Arizona,"La Paz County, AZ",11,71.08,53.17
Arizona,"La Paz County, AZ",12,61.14,44.69
Arizona,"La Paz County, AZ",,82.22,62.81
Arizona,"Maricopa County, AZ",1,62.09,44.99
Arizona,"Maricopa County, AZ",2,66.01,48.18
Arizona,"Maricopa County, AZ",3,72.2,53.39
Arizona,"Maricopa County, AZ",4,80.43,58.89
Arizona,"Maricopa County, AZ",5,89.63,65.86
Arizona,"Maricopa County, AZ",6,99.18,73.63
Arizona,"Maricopa County, AZ",7,102.43,80.95
Arizona,"Maricopa County, AZ",8,100.56,82
Arizona,"Maricopa County, AZ",9,95.95,77.14
Arizona,"Maricopa County, AZ",10,84.77,65.88
Arizona,"Maricopa County, AZ",11,71.52,52.97
Arizona,"Maricopa County, AZ",12,61.81,44.62
Arizona,"Maricopa County, AZ",,82.29,62.45
Arizona,"Mohave County, AZ",1,50.67,35.66
Arizona,"Mohave County, AZ",2,54.41,38.59
Arizona,"Mohave County, AZ",3,61.46,44.01
Arizona,"Mohave County, AZ",4,69.7,49.79
Arizona,"Mohave County, AZ",5,79.8,58.15
Arizona,"Mohave County, AZ",6,89.98,66.54
Arizona,"Mohave County, AZ",7,95.33,74.5
Arizona,"Mohave County, AZ",8,93.35,74.59
Arizona,"Mohave County, AZ",9,86.87,67.93
Arizona,"Mohave County, AZ",10,74.33,55.54
Arizona,"Mohave County, AZ",11,60.77,43.14
Arizona,"Mohave County, AZ",12,51.38,35.76
Arizona,"Mohave County, AZ",,72.42,53.76
Arizona,"Navajo County, AZ",1,40.73,27.79
Arizona,"Navajo County, AZ",2,45.75,31.35
Arizona,"Navajo County, AZ",3,53.81,36.89
Arizona,"Navajo County, AZ",4,62.46,42.79
Arizona,"Navajo County, AZ",5,72.41,51.45
Arizona,"Navajo County, AZ",6,82.96,60.66
Arizona,"Navajo County, AZ",7,87.64,67.95
Arizona,"Navajo County, AZ",8,85.18,67.14
Arizona,"Navajo County, AZ",9,78.51,60.19
Arizona,"Navajo County, AZ",10,66.26,48.26
Arizona,"Navajo County, AZ",11,53.02,36.53
Arizona,"Navajo County, AZ",12,42.06,28.47
Arizona,"Navajo County, AZ",,64.32,46.7
Arizona,"Pima County, AZ",1,60.82,43.44
Arizona,"Pima County, AZ",2,63.93,46.07
Arizona,"Pima County, AZ",3,69.5,50.18
Arizona,"Pima County, AZ",4,77.13,55.13
Arizona,"Pima County, AZ",5,85.75,61.55
Arizona,"Pima County, AZ",6,94.76,69.51
Arizona,"Pima County, AZ",7,96.45,75.98
Arizona,"Pima County, AZ",8,94.47,75.97
Arizona,"Pima County, AZ",9,90.97,71.8
Arizona,"Pima County, AZ",10,81.14,61.93
Arizona,"Pima County, AZ",11,69.64,50.64
Arizona,"Pima County, AZ",12,61,43.44
Arizona,"Pima County, AZ",,78.86,58.87
Arizona,"Pinal County, AZ",1,61.04,43.54
Arizona,"Pinal County, AZ",2,64.59,46.47
Arizona,"Pinal County, AZ",3,70.41,51.15
Arizona,"Pinal County, AZ",4,78.73,56.94
Arizona,"Pinal County, AZ",5,88.11,64.55
Arizona,"Pinal County, AZ",6,97.72,72.94
Arizona,"Pinal County, AZ",7,100.22,79.82
Arizona,"Pinal County, AZ",8,98.12,79.93
Arizona,"Pinal County, AZ",9,94,74.67
Arizona,"Pinal County, AZ",10,83.16,63.33
Arizona,"Pinal County, AZ",11,70.4,51.11
Arizona,"Pinal County, AZ",12,61.05,43.31
Arizona,"Pinal County, AZ",,80.7,60.72
Arizona,"Santa Cruz County, AZ",1,56.23,38.26
Arizona,"Santa Cruz County, AZ",2,58.76,40.2
Arizona,"Santa Cruz County, AZ",3,63.82,43.39
Arizona,"Santa Cruz County, AZ",4,71.07,48.42
Arizona,"Santa Cruz County, AZ",5,79.45,55.19
Arizona,"Santa Cruz County, AZ",6,88.25,63.7
Arizona,"Santa Cruz County, AZ",7,88.9,68.45
Arizona,"Santa Cruz County, AZ",8,86.76,67.17
Arizona,"Santa Cruz County, AZ",9,83.73,63.41
Arizona,"Santa Cruz County, AZ",10,74.75,54.32
Arizona,"Santa Cruz County, AZ",11,64.53,44.39
Arizona,"Santa Cruz County, AZ",12,56.83,38.31
Arizona,"Santa Cruz County, AZ",,72.82,52.16
Arizona,"Yavapai County, AZ",1,50.54,35.08
Arizona,"Yavapai County, AZ",2,53.26,37.28
Arizona,"Yavapai County, AZ",3,59.17,41.82
Arizona,"Yavapai County, AZ",4,66.97,47.23
Arizona,"Yavapai County, AZ",5,76.47,55.33
Arizona,"Yavapai County, AZ",6,86.5,63.9
Arizona,"Yavapai County, AZ",7,90.71,70.94
Arizona,"Yavapai County, AZ",8,88.69,70.85
Arizona,"Yavapai County, AZ",9,83.33,65.14
Arizona,"Yavapai County, AZ",10,72.18,53.51
Arizona,"Yavapai County, AZ",11,60.03,42.08
Arizona,"Yavapai County, AZ",12,51.26,35.21
Arizona,"Yavapai County, AZ",,70.01,51.61
